date,ticker,sector,open,high,low,close,volume
2026-05-20,FINBK,Finance,192.87,193.76,192.09,193.03,3284982
2026-05-21,FINBK,Finance,193.03,196.85,192.04,196.15,3486785
2026-05-22,FINBK,Finance,196.15,196.92,195.13,195.66,4638253
2026-05-25,FINBK,Finance,195.66,197.13,191.79,192.67,1552705
2026-05-26,FINBK,Finance,192.67,193.55,191.39,193.26,1523091
2026-05-27,FINBK,Finance,193.26,194.41,192.58,193.28,3053468
2026-05-28,FINBK,Finance,193.28,194.46,191.62,194.43,1803071
2026-05-29,FINBK,Finance,194.43,194.61,193.0,193.99,3747489
2026-06-01,FINBK,Finance,193.99,195.77,192.39,195.44,3572080
2026-06-02,FINBK,Finance,195.44,199.53,194.46,196.71,2501748
2026-06-03,FINBK,Finance,196.71,197.98,196.67,197.03,2846947
2026-06-04,FINBK,Finance,197.03,197.88,195.94,196.69,2055496
2026-06-05,FINBK,Finance,196.69,198.31,195.78,197.63,4534959
2026-06-08,FINBK,Finance,197.63,199.44,196.16,196.92,1209717
2026-06-09,FINBK,Finance,196.92,198.21,196.88,197.91,2519381
2026-06-10,FINBK,Finance,197.91,198.52,197.51,197.87,3763927
2026-06-11,FINBK,Finance,197.87,199.07,197.59,198.35,2744102
2026-06-12,FINBK,Finance,198.35,198.79,191.74,195.64,2738231
2026-06-15,FINBK,Finance,195.64,196.3,195.17,195.49,3333644
2026-06-16,FINBK,Finance,195.49,195.55,188.49,190.41,2309681
2026-06-17,FINBK,Finance,190.41,191.87,189.6,190.02,3065780
2026-06-18,FINBK,Finance,190.02,190.84,189.4,190.02,3385568
2026-06-19,FINBK,Finance,190.02,190.69,186.46,186.9,4234811
2026-06-22,FINBK,Finance,186.9,190.99,186.24,189.09,2439346
2026-06-23,FINBK,Finance,189.09,190.26,182.3,185.01,4160408
2026-06-24,FINBK,Finance,185.01,190.25,184.19,189.31,3149593
2026-06-25,FINBK,Finance,189.31,191.18,188.65,190.68,1736331
2026-06-26,FINBK,Finance,190.68,198.41,190.31,198.24,4086033
2026-06-29,FINBK,Finance,198.24,198.39,196.18,197.71,2950579
2026-06-30,FINBK,Finance,197.71,197.9,194.44,194.99,4752561
2026-07-01,FINBK,Finance,194.99,197.89,193.49,197.77,2112972
2026-07-02,FINBK,Finance,197.77,198.24,197.32,197.84,2575684
2026-07-03,FINBK,Finance,197.84,197.87,193.66,196.47,2119910
2026-07-06,FINBK,Finance,196.47,197.9,194.08,195.03,3347729
2026-07-07,FINBK,Finance,195.03,197.13,193.56,195.6,3017083
2026-07-08,FINBK,Finance,195.6,196.38,194.24,194.53,2724303
2026-07-09,FINBK,Finance,194.53,196.35,193.84,195.86,4359649
2026-07-10,FINBK,Finance,195.86,200.42,194.57,200.27,3167705
2026-07-13,FINBK,Finance,200.27,204.46,199.06,203.16,3440511
2026-07-14,FINBK,Finance,203.16,204.86,201.53,201.57,4653716
2026-07-15,FINBK,Finance,201.57,202.52,199.85,200.86,2821931
2026-07-16,FINBK,Finance,200.86,207.64,199.39,204.08,2454382
2026-07-17,FINBK,Finance,204.08,204.49,201.76,202.11,3613205
2026-07-20,FINBK,Finance,202.11,204.76,200.63,203.6,3554140
2026-07-21,FINBK,Finance,203.6,205.52,200.92,202.1,4506255
2026-07-22,FINBK,Finance,202.1,206.15,201.34,205.92,4872416
2026-07-23,FINBK,Finance,205.92,207.29,204.03,204.37,4051588
2026-07-24,FINBK,Finance,204.37,206.46,204.1,204.87,1696816
2026-07-27,FINBK,Finance,204.87,209.66,203.33,208.48,3330285
2026-07-28,FINBK,Finance,208.48,212.9,207.94,211.46,3853576
2026-07-29,FINBK,Finance,211.46,215.15,211.31,212.58,2079698
2026-07-30,FINBK,Finance,212.58,214.52,211.07,213.06,4524591
2026-07-31,FINBK,Finance,213.06,215.84,212.82,215.83,3066411
2026-08-03,FINBK,Finance,215.83,218.23,214.55,217.35,2928320
2026-08-04,FINBK,Finance,217.35,217.38,215.53,216.3,3423379
2026-08-05,FINBK,Finance,216.3,216.91,213.38,214.95,2470209
2026-08-06,FINBK,Finance,214.95,215.54,214.09,214.66,3455263
2026-08-07,FINBK,Finance,214.66,217.53,213.88,216.13,2269659
2026-08-10,FINBK,Finance,216.13,217.38,214.65,215.38,2009005
2026-08-11,FINBK,Finance,215.38,223.17,215.36,221.45,4633455
2026-08-12,FINBK,Finance,221.45,224.8,216.37,217.14,3341284
2026-08-13,FINBK,Finance,217.14,217.78,210.94,212.35,3637353
2026-08-14,FINBK,Finance,212.35,213.72,209.99,211.01,3365452
2026-08-17,FINBK,Finance,211.01,211.95,206.98,207.8,5990902
2026-08-18,FINBK,Finance,207.8,210.19,207.35,209.04,3172124
2026-08-19,FINBK,Finance,209.04,210.17,207.93,208.2,3939002
2026-08-20,FINBK,Finance,208.2,209.86,207.25,207.46,2186702
2026-08-21,FINBK,Finance,207.46,215.25,206.54,212.92,2948683
2026-08-24,FINBK,Finance,212.92,221.75,211.01,219.37,3357463
2026-08-25,FINBK,Finance,219.37,226.3,218.08,225.8,3903191
2026-08-26,FINBK,Finance,225.8,226.14,225.43,225.71,3558813
2026-08-27,FINBK,Finance,225.71,226.79,223.67,226.75,342080
2026-08-28,FINBK,Finance,226.75,229.17,225.19,228.18,3090311
2026-08-31,FINBK,Finance,228.18,230.15,226.14,228.8,2788366
2026-09-01,FINBK,Finance,228.8,231.89,225.88,229.58,2443767
2026-09-02,FINBK,Finance,229.58,235.19,228.86,233.66,2965763
2026-09-03,FINBK,Finance,233.66,234.49,229.09,231.24,2636589
2026-09-04,FINBK,Finance,231.24,232.61,230.07,231.56,2543659
2026-09-07,FINBK,Finance,231.56,233.9,229.1,231.34,3030266
2026-09-08,FINBK,Finance,231.34,234.26,224.89,227.71,2566224
2026-09-09,FINBK,Finance,227.71,228.3,226.2,227.8,2144713
2023-11-23,RETAL,Retail,34.0,34.12,32.37,33.17,3666153
2023-11-24,RETAL,Retail,33.17,34.39,32.71,34.17,595518
2023-11-27,RETAL,Retail,34.17,34.73,33.69,33.93,4847143
2023-11-28,RETAL,Retail,33.93,35.41,33.72,35.21,2715705
2023-11-29,RETAL,Retail,35.21,35.75,34.48,34.67,1895547
2023-11-30,RETAL,Retail,34.67,35.49,33.95,35.21,4943077
2023-12-01,RETAL,Retail,35.21,36.01,34.88,35.68,3940086
2023-12-04,RETAL,Retail,35.68,36.75,34.79,36.7,3736587
2023-12-05,RETAL,Retail,36.7,37.9,36.43,37.77,1843061
2023-12-06,RETAL,Retail,37.77,38.49,37.37,38.14,4927091
2023-12-07,RETAL,Retail,38.14,38.61,37.78,37.95,1900499
2023-12-08,RETAL,Retail,37.95,39.67,37.7,39.33,5447718
2023-12-11,RETAL,Retail,39.33,39.59,38.36,38.86,5700665
2023-12-12,RETAL,Retail,38.86,39.88,38.48,39.79,3451606
2023-12-13,RETAL,Retail,39.79,40.76,38.86,39.47,3321075
2023-12-14,RETAL,Retail,39.47,39.53,39.42,39.47,2896498
2023-12-15,RETAL,Retail,39.47,40.66,39.26,40.35,317529
2023-12-18,RETAL,Retail,40.35,41.52,40.03,40.67,4603801
2023-12-19,RETAL,Retail,40.67,40.81,39.46,39.75,4857159
2023-12-20,RETAL,Retail,39.75,40.73,39.55,39.87,3292241
2023-12-21,RETAL,Retail,39.87,40.36,39.0,39.96,3131088
2023-12-22,RETAL,Retail,39.96,40.32,39.81,39.91,2085809
2023-12-25,RETAL,Retail,39.91,40.47,38.95,39.93,3674400
2023-12-26,RETAL,Retail,39.93,40.77,39.28,40.53,2689197
2023-12-27,RETAL,Retail,40.53,40.57,38.93,39.1,2874658
2023-12-28,RETAL,Retail,39.1,39.4,38.15,39.04,2634097
2023-12-29,RETAL,Retail,39.04,39.16,37.64,37.95,4893673
2024-01-01,RETAL,Retail,37.95,39.83,37.22,39.49,5768958
2024-01-02,RETAL,Retail,39.49,41.08,38.84,41.07,3302467
2024-01-03,RETAL,Retail,41.07,41.46,38.33,39.17,2270253
2024-01-04,RETAL,Retail,39.17,39.21,38.92,39.19,2610984
2024-01-05,RETAL,Retail,39.19,39.56,38.5,39.28,3252448
2024-01-08,RETAL,Retail,39.28,40.8,38.89,40.36,2283665
2024-01-09,RETAL,Retail,40.36,41.15,39.77,40.09,3825557
2024-01-10,RETAL,Retail,40.09,41.22,40.03,41.0,4250459
2024-01-11,RETAL,Retail,41.0,41.73,40.1,40.46,4546890
2024-01-12,RETAL,Retail,40.46,40.88,38.53,39.35,3656473
2024-01-15,RETAL,Retail,39.35,39.41,38.3,38.57,2835156
2024-01-16,RETAL,Retail,38.57,39.79,37.87,39.0,3290845
2024-01-17,RETAL,Retail,39.0,39.17,38.09,39.0,3095491
2024-01-18,RETAL,Retail,39.0,40.09,38.63,39.6,2838579
2024-01-19,RETAL,Retail,39.6,39.75,39.09,39.69,1854316
2024-01-22,RETAL,Retail,39.69,39.8,37.23,37.45,4557017
2024-01-23,RETAL,Retail,37.45,38.83,37.18,38.62,1134302
2024-01-24,RETAL,Retail,38.62,39.12,38.22,38.41,3156983
2024-01-25,RETAL,Retail,38.41,39.33,38.11,38.84,4868286
2024-01-26,RETAL,Retail,38.84,39.38,38.65,38.69,1028557
2024-01-29,RETAL,Retail,38.69,39.25,37.88,39.03,3027083
2024-01-30,RETAL,Retail,39.03,39.87,38.86,39.45,1766790
2024-01-31,RETAL,Retail,39.45,39.6,39.13,39.28,2524016
2024-02-01,RETAL,Retail,39.28,39.54,39.11,39.38,3135828
2024-02-02,RETAL,Retail,39.38,39.81,39.32,39.44,2717605
2024-02-05,RETAL,Retail,39.44,39.79,39.1,39.28,4983319
2024-02-06,RETAL,Retail,39.28,39.42,38.22,38.4,3273436
2024-02-07,RETAL,Retail,38.4,38.54,37.29,38.1,4178303
2024-02-08,RETAL,Retail,38.1,39.33,37.02,38.73,2397413
2024-02-09,RETAL,Retail,38.73,39.98,38.25,38.51,1434321
2024-02-12,RETAL,Retail,38.51,38.54,37.75,37.87,2060042
2024-02-13,RETAL,Retail,37.87,38.21,37.24,37.76,3308003
2024-02-14,RETAL,Retail,37.76,38.91,37.49,38.51,2957620
2024-02-15,RETAL,Retail,38.51,39.37,38.44,39.21,2809328
2024-02-16,RETAL,Retail,39.21,39.25,37.56,38.75,3583101
2024-02-19,RETAL,Retail,38.75,39.15,37.94,38.17,5545971
2024-02-20,RETAL,Retail,38.17,38.61,37.63,37.81,3480450
2024-02-21,RETAL,Retail,37.81,38.85,37.51,38.58,5222414
2024-02-22,RETAL,Retail,38.58,39.94,38.2,39.55,4099477
2024-02-23,RETAL,Retail,39.55,41.59,39.26,41.56,2384649
2024-02-26,RETAL,Retail,41.56,42.19,40.08,40.73,815845
2024-02-27,RETAL,Retail,40.73,42.25,39.92,40.34,2753746
2024-02-28,RETAL,Retail,40.34,41.96,39.92,41.75,5071847
2024-02-29,RETAL,Retail,41.75,41.81,41.13,41.79,2124945
2024-03-01,RETAL,Retail,41.79,41.82,40.91,40.95,5096507
2024-03-04,RETAL,Retail,40.95,42.77,40.82,41.37,1832297
2024-03-05,RETAL,Retail,41.37,41.79,40.05,40.39,2095794
2024-03-06,RETAL,Retail,40.39,41.33,40.21,40.61,5237349
2024-03-07,RETAL,Retail,40.61,40.76,38.05,39.28,3443847
2024-03-08,RETAL,Retail,39.28,40.3,39.25,39.94,4304046
2024-03-11,RETAL,Retail,39.94,43.41,39.67,42.5,2563388
2024-03-12,RETAL,Retail,42.5,43.0,41.85,42.09,2086515
2024-03-13,RETAL,Retail,42.09,42.53,41.98,42.03,2171013
2024-03-14,RETAL,Retail,42.03,44.3,41.86,43.29,3670434
2024-03-15,RETAL,Retail,43.29,43.42,42.96,43.33,2989449
2024-03-18,RETAL,Retail,43.33,43.55,42.62,42.95,3966963
2024-03-19,RETAL,Retail,42.95,43.4,42.27,42.28,2848003
2024-03-20,RETAL,Retail,42.28,43.34,41.94,42.95,3598942
2024-03-21,RETAL,Retail,42.95,43.23,42.04,42.33,4507641
2024-03-22,RETAL,Retail,42.33,43.64,41.74,43.38,6230056
2024-03-25,RETAL,Retail,43.38,43.89,41.65,41.88,2481020
2024-03-26,RETAL,Retail,41.88,41.92,41.08,41.77,2407208
2024-03-27,RETAL,Retail,41.77,42.99,40.61,41.51,2135126
2024-03-28,RETAL,Retail,41.51,41.93,41.46,41.87,3987593
2024-03-29,RETAL,Retail,41.87,43.78,41.53,43.64,4410883
2024-04-01,RETAL,Retail,43.64,45.04,43.06,44.78,4829360
2024-04-02,RETAL,Retail,44.78,46.39,44.68,46.01,3924566
2024-04-03,RETAL,Retail,46.01,46.93,44.45,44.46,4135077
2024-04-04,RETAL,Retail,44.46,45.19,43.51,43.84,3553464
2024-04-05,RETAL,Retail,43.84,44.69,43.65,44.6,3070666
2024-04-08,RETAL,Retail,44.6,46.01,44.2,45.17,4113563
2024-04-09,RETAL,Retail,45.17,46.38,44.58,45.53,3623508
2024-04-10,RETAL,Retail,45.53,45.79,44.57,45.54,3660053
2024-04-11,RETAL,Retail,45.54,47.05,45.08,46.99,3701931
2024-04-12,RETAL,Retail,46.99,47.91,45.62,46.07,4012837
2024-04-15,RETAL,Retail,46.07,48.72,45.73,47.52,2277687
2024-04-16,RETAL,Retail,47.52,47.72,47.13,47.53,3213538
2024-04-17,RETAL,Retail,47.53,49.53,47.11,49.16,4004932
2024-04-18,RETAL,Retail,49.16,49.72,47.08,47.17,5293638
2024-04-19,RETAL,Retail,47.17,48.44,47.09,47.74,5281950
2024-04-22,RETAL,Retail,47.74,48.09,47.45,47.9,3783819
2024-04-23,RETAL,Retail,47.9,48.2,47.18,47.38,3965570
2024-04-24,RETAL,Retail,47.38,47.89,46.93,47.6,2346615
2024-04-25,RETAL,Retail,47.6,48.8,47.43,48.75,3250294
2024-04-26,RETAL,Retail,48.75,50.25,48.67,49.87,4388609
2024-04-29,RETAL,Retail,49.87,51.69,48.65,51.36,4064961
2024-04-30,RETAL,Retail,51.36,51.59,49.8,50.04,4084342
2024-05-01,RETAL,Retail,50.04,50.09,49.44,50.01,3908842
2024-05-02,RETAL,Retail,50.01,50.71,48.37,48.59,5452022
2024-05-03,RETAL,Retail,48.59,49.02,47.54,48.19,3981544
2024-05-06,RETAL,Retail,48.19,48.85,46.52,47.84,2924391
2024-05-07,RETAL,Retail,47.84,49.96,47.42,49.27,2658809
2024-05-08,RETAL,Retail,49.27,49.86,48.87,49.43,3232948
2024-05-09,RETAL,Retail,49.43,49.86,48.79,48.94,3291930
2024-05-10,RETAL,Retail,48.94,51.29,48.52,50.87,3845338
2024-05-13,RETAL,Retail,50.87,50.92,49.2,50.8,3371037
2024-05-14,RETAL,Retail,50.8,51.14,47.07,48.24,3793051
2024-05-15,RETAL,Retail,48.24,48.76,44.99,45.87,4662167
2024-05-16,RETAL,Retail,45.87,46.06,45.81,45.89,1752300
2024-05-17,RETAL,Retail,45.89,47.62,45.65,46.5,2895877
2024-05-20,RETAL,Retail,46.5,47.03,44.61,44.86,5082630
2024-05-21,RETAL,Retail,44.86,45.63,44.47,45.18,3650008
2024-05-22,RETAL,Retail,45.18,45.28,43.99,44.46,3400773
2024-05-23,RETAL,Retail,44.46,45.79,43.73,44.85,3674284
2024-05-24,RETAL,Retail,44.85,46.97,44.38,46.53,4588475
2024-05-27,RETAL,Retail,46.53,48.72,45.73,48.07,3783796
2024-05-28,RETAL,Retail,48.07,48.8,44.8,45.49,3727664
2024-05-29,RETAL,Retail,45.49,45.53,45.06,45.09,3332948
2024-05-30,RETAL,Retail,45.09,45.84,44.56,45.75,3794707
2024-05-31,RETAL,Retail,45.75,46.51,44.31,45.07,3259491
2024-06-03,RETAL,Retail,45.07,46.6,44.9,46.19,4177677
2024-06-04,RETAL,Retail,46.19,46.23,45.13,45.22,2924275
2024-06-05,RETAL,Retail,45.22,48.3,44.65,47.84,3875331
2024-06-06,RETAL,Retail,47.84,47.9,46.19,46.56,4645173
2024-06-07,RETAL,Retail,46.56,50.19,46.42,48.41,3163722
2024-06-10,RETAL,Retail,48.41,49.14,47.85,48.98,2005865
2024-06-11,RETAL,Retail,48.98,52.46,47.95,51.9,3490063
2024-06-12,RETAL,Retail,51.9,53.77,51.08,52.99,4250678
2024-06-13,RETAL,Retail,52.99,53.05,49.73,50.43,3468707
2024-06-14,RETAL,Retail,50.43,50.53,48.19,48.56,4627254
2024-06-17,RETAL,Retail,48.56,49.03,46.31,47.51,3698616
2024-06-18,RETAL,Retail,47.51,48.22,47.23,47.34,4034955
2024-06-19,RETAL,Retail,47.34,47.5,46.95,47.11,1991048
2024-06-20,RETAL,Retail,47.11,49.85,46.72,49.56,5225766
2024-06-21,RETAL,Retail,49.56,49.93,49.26,49.41,1765363
2024-06-24,RETAL,Retail,49.41,49.79,48.74,49.02,1940463
2024-06-25,RETAL,Retail,49.02,51.44,48.42,50.43,5093520
2024-06-26,RETAL,Retail,50.43,50.83,49.53,50.02,3812074
2024-06-27,RETAL,Retail,50.02,50.38,49.21,50.33,3530693
2024-06-28,RETAL,Retail,50.33,50.76,48.88,49.3,4582262
2024-07-01,RETAL,Retail,49.3,51.19,48.29,50.0,3785324
2024-07-02,RETAL,Retail,50.0,50.82,48.74,48.98,4280022
2024-07-03,RETAL,Retail,48.98,51.51,48.26,51.24,3805672
2024-07-04,RETAL,Retail,51.24,52.6,49.97,52.06,2965732
2024-07-05,RETAL,Retail,52.06,53.51,51.28,53.33,970541
2024-07-08,RETAL,Retail,53.33,53.37,52.28,52.86,3345150
2024-07-09,RETAL,Retail,52.86,54.01,51.31,53.56,2008447
2024-07-10,RETAL,Retail,53.56,53.94,52.85,53.18,3619631
2024-07-11,RETAL,Retail,53.18,53.4,52.22,52.7,3959677
2024-07-12,RETAL,Retail,52.7,53.26,51.38,51.51,3492452
2024-07-15,RETAL,Retail,51.51,52.38,50.28,50.69,3047198
2024-07-16,RETAL,Retail,50.69,50.81,47.16,47.71,5159744
2024-07-17,RETAL,Retail,47.71,47.74,46.82,47.14,3432359
2024-07-18,RETAL,Retail,47.14,49.58,46.84,48.98,3354056
2024-07-19,RETAL,Retail,48.98,50.98,48.83,49.93,4068199
2024-07-22,RETAL,Retail,49.93,51.3,49.74,50.88,3253310
2024-07-23,RETAL,Retail,50.88,52.2,50.34,51.58,3396547
2024-07-24,RETAL,Retail,51.58,53.02,51.29,51.83,3838246
2024-07-25,RETAL,Retail,51.83,53.37,51.32,51.76,2705669
2024-07-26,RETAL,Retail,51.76,51.81,51.06,51.27,1863933
2024-07-29,RETAL,Retail,51.27,51.34,49.82,50.6,5506673
2024-07-30,RETAL,Retail,50.6,52.82,50.16,52.31,3631014
2024-07-31,RETAL,Retail,52.31,54.79,51.45,54.67,3468883
2024-08-01,RETAL,Retail,54.67,56.22,54.54,55.74,4176896
2024-08-02,RETAL,Retail,55.74,55.81,52.03,52.6,3264541
2024-08-05,RETAL,Retail,52.6,53.82,50.5,51.52,2735844
2024-08-06,RETAL,Retail,51.52,52.25,50.55,51.86,3010886
2024-08-07,RETAL,Retail,51.86,51.97,50.36,51.19,3142591
2024-08-08,RETAL,Retail,51.19,52.17,49.23,49.99,4484330
2024-08-09,RETAL,Retail,49.99,50.37,49.17,49.61,3261517
2024-08-12,RETAL,Retail,49.61,49.78,48.51,49.34,4576642
2024-08-13,RETAL,Retail,49.34,49.54,46.92,47.38,3659536
2024-08-14,RETAL,Retail,47.38,47.9,47.24,47.77,3843127
2024-08-15,RETAL,Retail,47.77,48.54,47.4,48.15,1811489
2024-08-16,RETAL,Retail,48.15,49.33,46.68,47.14,2247178
2024-08-19,RETAL,Retail,47.14,47.61,47.03,47.54,4558313
2024-08-20,RETAL,Retail,47.54,48.54,47.29,48.22,2837661
2024-08-21,RETAL,Retail,48.22,49.49,47.14,49.3,3485574
2024-08-22,RETAL,Retail,49.3,50.64,46.86,47.43,3720337
2024-08-23,RETAL,Retail,47.43,47.93,47.26,47.76,3567689
2024-08-26,RETAL,Retail,47.76,50.08,46.88,49.6,2694478
2024-08-27,RETAL,Retail,49.6,50.12,49.39,50.02,4524598
2024-08-28,RETAL,Retail,50.02,50.28,49.44,49.77,1455823
2024-08-29,RETAL,Retail,49.77,49.86,48.93,49.5,4122724
2024-08-30,RETAL,Retail,49.5,49.59,48.04,48.21,5097362
2024-09-02,RETAL,Retail,48.21,48.79,47.79,48.22,3116987
2024-09-03,RETAL,Retail,48.22,49.09,46.87,46.93,3048804
2024-09-04,RETAL,Retail,46.93,48.48,46.83,48.04,2325883
2024-09-05,RETAL,Retail,48.04,49.29,47.58,48.67,2343401
2024-09-06,RETAL,Retail,48.67,49.39,48.53,48.53,2662749
2024-09-09,RETAL,Retail,48.53,48.86,46.25,46.7,4040983
2024-09-10,RETAL,Retail,46.7,47.19,46.22,46.31,3143952
2024-09-11,RETAL,Retail,46.31,48.13,45.8,46.9,3215636
2024-09-12,RETAL,Retail,46.9,47.23,46.34,46.93,2514134
2024-09-13,RETAL,Retail,46.93,47.31,45.43,46.04,4831678
2024-09-16,RETAL,Retail,46.04,46.94,46.04,46.93,2884230
2024-09-17,RETAL,Retail,46.93,47.91,46.52,47.27,1713931
2024-09-18,RETAL,Retail,47.27,48.32,46.61,48.13,2678406
2024-09-19,RETAL,Retail,48.13,48.56,46.93,47.12,3223311
2024-09-20,RETAL,Retail,47.12,47.56,46.24,46.37,3548438
2024-09-23,RETAL,Retail,46.37,47.05,45.74,46.03,1661171
2024-09-24,RETAL,Retail,46.03,47.01,45.78,46.66,1834222
2024-09-25,RETAL,Retail,46.66,46.69,46.0,46.69,1703411
2024-09-26,RETAL,Retail,46.69,46.83,46.37,46.61,2964448
2024-09-27,RETAL,Retail,46.61,46.86,45.05,45.35,3266483
2024-09-30,RETAL,Retail,45.35,45.62,42.89,43.48,4311040
2024-10-01,RETAL,Retail,43.48,44.75,43.06,43.84,2134501
2024-10-02,RETAL,Retail,43.84,45.6,43.16,45.57,2595109
2024-10-03,RETAL,Retail,45.57,46.22,45.52,45.99,4779217
2024-10-04,RETAL,Retail,45.99,46.03,44.41,45.21,3684082
2024-10-07,RETAL,Retail,45.21,45.5,42.79,43.42,5619856
2024-10-08,RETAL,Retail,43.42,45.03,41.77,42.55,2649645
2024-10-09,RETAL,Retail,42.55,42.99,42.13,42.59,3425296
2024-10-10,RETAL,Retail,42.59,44.01,42.4,43.95,3371689
2024-10-11,RETAL,Retail,43.95,45.12,43.79,44.91,4368467
2024-10-14,RETAL,Retail,44.91,45.08,42.51,42.63,6330657
2024-10-15,RETAL,Retail,42.63,43.46,40.98,41.02,4478026
2024-10-16,RETAL,Retail,41.02,43.06,40.82,42.76,4309576
2024-10-17,RETAL,Retail,42.76,42.78,41.89,42.27,3234258
2024-10-18,RETAL,Retail,42.27,42.49,39.76,39.82,3946822
2024-10-21,RETAL,Retail,39.82,40.78,38.86,40.06,3046929
2024-10-22,RETAL,Retail,40.06,40.54,39.92,39.93,4355187
2024-10-23,RETAL,Retail,39.93,41.42,39.66,40.99,3242715
2024-10-24,RETAL,Retail,40.99,41.09,39.4,39.52,5072003
2024-10-25,RETAL,Retail,39.52,40.65,38.93,39.85,2759722
2024-10-28,RETAL,Retail,39.85,40.54,37.43,38.08,2398950
2024-10-29,RETAL,Retail,38.08,39.72,38.0,39.53,5815339
2024-10-30,RETAL,Retail,39.53,41.21,39.3,40.88,4524979
2024-10-31,RETAL,Retail,40.88,40.91,40.04,40.49,2905515
2024-11-01,RETAL,Retail,40.49,40.82,40.07,40.14,2896183
2024-11-04,RETAL,Retail,40.14,41.49,40.09,40.67,3444103
2024-11-05,RETAL,Retail,40.67,40.75,39.57,40.37,3513855
2024-11-06,RETAL,Retail,40.37,41.3,39.85,41.05,3606157
2024-11-07,RETAL,Retail,41.05,41.64,40.69,41.56,1738125
2024-11-08,RETAL,Retail,41.56,42.38,39.4,40.65,3375946
2024-11-11,RETAL,Retail,40.65,41.91,40.44,41.86,3859619
2024-11-12,RETAL,Retail,41.86,41.88,41.16,41.51,4264157
2024-11-13,RETAL,Retail,41.51,43.08,40.79,43.01,3258412
2024-11-14,RETAL,Retail,43.01,43.28,42.29,42.83,2383443
2024-11-15,RETAL,Retail,42.83,43.91,42.5,43.4,1991159
2024-11-18,RETAL,Retail,43.4,47.45,43.26,46.99,6281447
2024-11-19,RETAL,Retail,46.99,47.5,46.77,46.86,3146534
2024-11-20,RETAL,Retail,46.86,47.71,45.62,46.75,2192908
2024-11-21,RETAL,Retail,46.75,46.88,44.65,45.19,3744999
2024-11-22,RETAL,Retail,45.19,46.56,44.73,45.99,3110652
2024-11-25,RETAL,Retail,45.99,46.3,44.98,46.07,3562428
2024-11-26,RETAL,Retail,46.07,47.24,44.19,44.41,3648162
2024-11-27,RETAL,Retail,44.41,44.76,42.34,43.58,4423057
2024-11-28,RETAL,Retail,43.58,44.4,41.29,41.91,3587024
2024-11-29,RETAL,Retail,41.91,42.26,40.88,42.26,2432530
2024-12-02,RETAL,Retail,42.26,42.66,41.5,42.43,5137571
2024-12-03,RETAL,Retail,42.43,42.55,40.3,41.2,3254338
2024-12-04,RETAL,Retail,41.2,42.08,40.9,41.65,3001640
2024-12-05,RETAL,Retail,41.65,43.61,41.35,42.88,3793408
2024-12-06,RETAL,Retail,42.88,43.44,42.88,43.1,3300228
2024-12-09,RETAL,Retail,43.1,43.16,42.17,42.86,3741499
2024-12-10,RETAL,Retail,42.86,44.03,42.78,43.63,3761089
2024-12-11,RETAL,Retail,43.63,44.33,40.99,42.47,3543961
2024-12-12,RETAL,Retail,42.47,44.45,42.26,43.7,2941593
2024-12-13,RETAL,Retail,43.7,44.22,43.22,43.32,1250635
2024-12-16,RETAL,Retail,43.32,43.85,42.05,42.29,5448130
2024-12-17,RETAL,Retail,42.29,44.28,40.96,44.09,4051122
2024-12-18,RETAL,Retail,44.09,44.44,41.83,43.05,5284597
2024-12-19,RETAL,Retail,43.05,45.36,42.93,44.79,4082693
2024-12-20,RETAL,Retail,44.79,45.77,43.62,43.73,3220893
2024-12-23,RETAL,Retail,43.73,43.86,42.56,43.33,2928163
2024-12-24,RETAL,Retail,43.33,43.93,43.03,43.54,2540222
2024-12-25,RETAL,Retail,43.54,43.96,42.92,43.66,4233479
2024-12-26,RETAL,Retail,43.66,45.66,43.56,45.25,4616822
2024-12-27,RETAL,Retail,45.25,45.52,44.56,44.65,1855361
2024-12-30,RETAL,Retail,44.65,45.81,44.13,45.19,2625515
2024-12-31,RETAL,Retail,45.19,45.96,44.75,45.03,2085792
2025-01-01,RETAL,Retail,45.03,45.37,43.69,43.91,3983585
2025-01-02,RETAL,Retail,43.91,44.55,42.85,43.01,3303243
2025-01-03,RETAL,Retail,43.01,45.37,42.03,45.35,2794312
2025-01-06,RETAL,Retail,45.35,45.98,42.94,43.59,6003387
2025-01-07,RETAL,Retail,43.59,43.84,42.13,42.76,1578288
2025-01-08,RETAL,Retail,42.76,43.67,42.75,43.54,1996908
2025-01-09,RETAL,Retail,43.54,45.64,43.25,45.35,2252257
2025-01-10,RETAL,Retail,45.35,45.52,44.97,45.16,3246245
2025-01-13,RETAL,Retail,45.16,46.39,45.05,45.74,3421630
2025-01-14,RETAL,Retail,45.74,46.07,45.01,46.03,1905286
2025-01-15,RETAL,Retail,46.03,46.5,43.05,43.5,5408931
2025-01-16,RETAL,Retail,43.5,45.03,42.94,43.86,3359472
2025-01-17,RETAL,Retail,43.86,44.15,43.66,44.03,3104123
2025-01-20,RETAL,Retail,44.03,44.54,43.49,44.18,2685852
2025-01-21,RETAL,Retail,44.18,44.61,42.55,42.74,4915493
2025-01-22,RETAL,Retail,42.74,42.83,42.04,42.71,3723443
2025-01-23,RETAL,Retail,42.71,42.76,41.26,42.04,3894930
2025-01-24,RETAL,Retail,42.04,42.97,40.31,40.35,2522414
